,Built-in electric units (%),Electric furnace (%),Heat pump (%),Total electric heating (%),Heat pump with no central AC (%),Heat pump used for secondary space heating (%),Have central duct system (%),Have central duct system and room AC (%),Electric heat and central AC (%),Electric heat and room AC (%),Electric heat and no AC (%),Room AC (%),Built-in electric units (#),Electric furnace (#),Heat pump (#),Total electric heating (#),Heat pump with no central AC (#),Heat pump used for secondary space heating (#),Have central duct system (#),Have central duct system and room AC (#),Electric heat and central AC (#),Electric heat and room AC (#),Electric heat and no AC (#),Room AC (#),Built-in electric units (%),Electric furnace (%),Heat pump (%),Total electric heating (%),Heat pump with no central AC (%),Heat pump used for secondary space heating (%),Have central duct system (%),Have central duct system and room AC (%),Electric heat and central AC (%),Electric heat and room AC (%),Electric heat and no AC (%),Room AC (%),Built-in electric units (#),Electric furnace (#),Heat pump (#),Total electric heating (#),Heat pump with no central AC (#),Heat pump used for secondary space heating (#),Have central duct system (#),Have central duct system and room AC (#),Electric heat and central AC (#),Electric heat and room AC (#),Electric heat and no AC (#),Room AC (#)
,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015
division,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.0224195597022,0.0113315380283,0.00117285715211,0.0385718178772,,0.00335002665215,0.470387963035,0.143471608944,0.00827925018813,0.0200592437409,0.0102333239482,0.49676453377,75656.983234,38239.37642,3957.920453,130164.348328,,11304.990536,1587369.89956,484158.888783,27939.134443,67691.867617,34533.346268,1676380.20112,0.0369515179108,0.0310293264497,0.0191831440777,0.0890614431307,0.0141808941159,,0.711254904263,0.319116264231,0.0415424433061,0.0328767565679,0.0146422432566,0.504226980509,129186.275671,108481.690259,67066.2283763,311367.889452,49577.8522805,,2486619.6933,1115663.00961,145236.619127,114940.494391,51190.775934,1762828.95501
2,0.0532236596421,0.0109724519876,0.0351618746016,0.105403118087,,0.00753286007941,0.714076654346,0.154424543319,0.0644982256572,0.0266778901724,0.0177775633824,0.363921227027,494302.332152,101904.090087,326557.713906,978906.889096,,69959.68203,6631820.47143,1434181.94874,599012.235845,247764.68619,165104.975851,3379833.56367,0.027846513659,0.0250712362163,0.051996655076,0.102956154192,0.00303607067026,,0.74635299994,0.191606712347,0.0651617692442,0.0399665948961,0.00745535421343,0.408456058613,255484.272053,230021.848072,477055.323117,944595.019298,27855.1316905,,6847588.00398,1757940.04319,597841.704168,366682.757077,68400.8694029,3747474.46227
3,0.0314215445575,0.0443930008439,0.0246017096724,0.104274578032,0.00132046524935,0.0151782062803,0.905813823761,0.134415318241,0.0595508884336,0.0280487117275,0.0179053509928,0.19288890736,410912.537932,580545.638354,321726.73563,1363641.7975,17268.27037,198491.68307,11845702.1275,1757804.72707,778771.6055,366804.607602,234155.682753,2522488.04375,0.0283251938131,0.0466171040337,0.0316649209829,0.111110242853,0.00114769634309,,0.943777904728,0.179890453273,0.0721887817158,0.0396154430072,0.00585006106107,0.222274211252,373187.232682,614184.960737,417188.468777,1463888.4495,15121.0129422,,12434367.3288,2370074.53103,951094.345796,521937.383548,77075.1336357,2928484.73839
4,0.0220100367327,0.0940096523381,0.0486438074304,0.165472501347,0.000629510914023,0.0161695282516,0.927662757237,0.0740131075586,0.139590053126,0.0209274724166,0.00667514734203,0.121561278413,135436.254471,578477.689584,299324.129332,1018216.19257,3873.623719,99497.350666,5708267.13187,455431.228545,858951.495011,128774.818237,41074.758985,748013.482982,0.0205331724608,0.124863275999,0.0535605307479,0.198691599243,,,0.935275858575,0.110565018452,0.174079525437,0.0305747956741,0.00314679685512,0.161156371351,128618.170174,782133.696659,335498.933323,1244588.48102,,,5858494.09132,692570.540948,1090420.39506,191518.104694,19711.2869035,1009470.77879
5,0.0278371060836,0.250755124263,0.288530008843,0.582686460304,0.00386161432852,0.036437611599,0.903273590552,0.0437452591164,0.530900373839,0.0412405384827,0.0169272561232,0.115048838677,422090.278952,3802166.07398,4374941.54575,8835196.08082,58553.136387,552498.582216,13696215.4278,663303.454311,8049970.64769,625324.713712,256665.697846,1744469.99858,0.0729518150033,0.181101969292,0.337674947946,0.595794443651,0.016670477904,,0.893957041094,0.079795447825,0.509768948702,0.0890281186972,0.0274262832929,0.154491952829,1176181.68679,2919856.34235,5444238.63675,9605826.99255,268773.447512,,14413019.0656,1286519.66256,8218862.02462,1435375.42988,442186.286172,2490830.49772
6,0.0199681511572,0.229035611065,0.225450369461,0.484657980008,,0.0213728297797,0.875034173296,0.0345328644924,0.444486080629,0.0354118952969,0.00791013787056,0.147921371207,109425.933602,1255120.4852,1235473.27767,2655937.02305,,117123.605183,4795207.65809,189240.902039,2435794.07844,194058.011329,43347.739838,810612.560805,0.0504769240631,0.219252514573,0.271361519538,0.526880710198,0.0163876581125,,0.875714470198,0.131668543216,0.45494962072,0.0841089553035,0.0265549297542,0.233849464907,262238.069231,1139062.19848,1409779.26583,2737254.35379,85137.2761398,,4549517.94557,684045.337396,2363557.45421,436963.433356,137958.356943,1214896.37703
7,0.00318292721557,0.29902814988,0.0487607067067,0.390042467894,0.00072309292488,0.00349241875478,0.851546659303,0.0445745045798,0.341410586523,0.0430301148239,0.010064024295,0.176994619422,28950.12208,2719792.46087,443500.060247,3547607.68851,6576.847987,31765.083666,7745191.16336,405424.711859,3105279.35132,391377.808194,91536.724601,1609843.86156,0.0287668842594,0.254886132753,0.117158631186,0.459228641931,,,0.868536717772,0.062684690062,0.370805582358,0.0767412008176,0.0246328029685,0.180594069308,277807.353302,2461484.57702,1131423.51298,4434859.62626,,,8387626.71111,605358.150074,3580941.07431,741104.587347,237883.732397,1744031.78196
8,0.0338500531233,0.0507135405231,0.0114164136737,0.121888839707,,,0.81800421744,0.0783019977883,0.0466226528915,0.0435628747065,0.0317033121095,0.142102677315,105309.168602,157772.301565,35517.02055,379202.133737,,,2544851.07417,243601.339618,145045.350332,135526.23095,98630.552455,442088.369838,0.0396471438197,0.108203766523,0.0187931537036,0.16776036059,0.00666727150537,,0.845961544205,0.0734845009231,0.0964117215016,0.0290871360142,0.0465843724807,0.111960074103,116670.842447,318414.477814,55303.1785798,493673.458251,19619.9803671,,2489436.47717,216245.050803,283713.672302,85595.5899012,137085.233855,329468.277097
9,0.0162231818332,0.121984287294,0.203864645546,0.330152488015,0.00838130959891,0.013265727438,0.90518127109,0.0372441373227,0.299146097887,0.0135859438828,0.0212759936988,0.0700105530875,46607.52583,350448.25851,585682.07093,948493.998973,24078.636832,38111.064807,2600492.30213,106998.559847,859415.842562,39031.01358,61123.732451,201133.08813,0.0237590681167,0.147531162524,0.245707147756,0.40391484266,0.030942679446,,0.910849258296,0.07123439546,0.352108026182,0.033949870262,0.0433362475576,0.0867302282186,73718.4943566,457752.598649,762368.325904,1253247.55596,96007.4582432,,2826139.29038,221022.657703,1092503.85636,105338.025339,134461.62557,269102.382638
10,0.0362994321811,0.0944808188567,0.0404731753486,0.201596903298,0.00591716330565,0.0113620100473,0.708651162063,0.0690288304488,0.0934303684987,0.0331751819722,0.078214321717,0.158770116842,397029.225048,1033394.85051,442680.022203,2204989.3753,64719.655944,124273.295008,7750953.79728,755010.792519,1021905.4286,362857.378141,855478.162413,1736566.46021,0.0600275906435,0.0941421573368,0.0813729629967,0.246323421989,0.0091412682113,,0.776068046789,0.100573839007,0.132374352619,0.0675605958179,0.055161028176,0.183294997308,705367.289871,1106237.94278,956190.740999,2894477.06859,107416.464913,,9119356.76663,1181814.82035,1555493.68806,793885.509368,648181.686686,2153847.82417
